Width [m],Depth [m],Area [m2],Height [m],Orientation,WWR [%],SHD,Cooling[kWh],Heating[kWh],Lighting[kWh],EUI [kwh/m2],EffDepth[m],DA [%],UDI [%],CDA [%],SDA [Area%],img,threeD,Rating
4.5,10,45,3.6,315,0.8,6,2054.170536,4839.171028,265.832572,159.0927586,7.25,55,60.555556,78.333333,75.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,315,0.8,6,2358.068176,5148.454436,170.165455,170.5930682,9.75,65,52.777778,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,45,0.8,6,1740.312198,4421.125894,284.37457,143.2402814,6.25,48.333333,60,64.444444,61.67,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,45,0.8,6,2018.188934,4663.694319,169.925687,152.2624209,7.25,58.333333,61.111111,78.333333,73.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,45,0.8,6,2330.402265,4909.342908,106.126296,163.2415882,9.75,65.555556,55,100,98.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,90,0.8,6,1775.687216,4774.967423,324.831317,152.7885768,5.25,45,55,58.333333,55,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,90,0.8,6,2043.542931,5143.125004,212.13539,164.4178517,6.25,54.444444,66.666667,70.555556,65,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,90,0.8,6,2303.88263,5473.940705,148.192133,176.1336771,9.75,60,60.555556,87.222222,78.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,6,27,3,0,0.4,0,1220.922529,2548.142723,67.991593,142.1132165,5.75,72.222222,60.185185,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,0,0.4,0,1380.964697,2719.688415,50.255212,153.7373453,5.75,80.555556,57.407407,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,0,0.4,0,1543.570282,2899.560829,26.492681,165.5416219,5.75,97.222222,53.703704,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,135,0.4,0,1075.40477,3240.946086,118.054988,164.2372535,3.75,50,81.25,72.916667,65.63,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,135,0.4,0,1206.867349,3524.847523,104.308334,179.1119706,4.25,57.291667,77.083333,87.5,73.96,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,135,0.4,0,1320.823488,3831.729911,68.324069,193.3658321,5.75,60.416667,73.958333,100,87.5,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,180,0.4,0,946.409294,3305.286803,158.089725,163.3254008,3.75,49.074074,88.888889,70.37037,62.96,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,180,0.4,0,1032.945415,3634.309473,102.351836,176.6521009,4.25,51.851852,82.407407,79.62963,71.3,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,180,0.4,0,1115.260869,3927.874408,83.665976,189.8815279,4.75,58.333333,76.851852,97.222222,77.78,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,225,0.4,0,1085.993754,3260.886232,158.099311,166.8510851,3.75,50,82.407407,72.222222,65.74,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,225,0.4,0,1193.514061,3587.975495,97.671577,180.7096716,4.25,56.481481,78.703704,88.888889,72.22,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,225,0.4,0,1316.085209,3883.61651,81.031731,195.5827204,5.75,58.333333,75,100,84.26,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,270,0.4,0,1265.153813,3062.865547,98.346124,163.9394624,4.75,54.62963,70.37037,86.111111,75.93,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,270,0.4,0,1425.569114,3309.816567,85.379513,178.546859,5.75,59.259259,65.740741,100,90.74,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,270,0.4,0,1588.33765,3563.661327,64.602883,193.2074763,5.75,66.666667,62.037037,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,315,0.4,0,1326.870847,2764.230842,98.243821,155.1609448,5.75,61.111111,60.185185,100,99.07,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,315,0.4,0,1499.500428,2978.156198,68.397597,168.3723786,5.75,66.666667,53.703704,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,315,0.4,0,1685.807745,3186.84726,50.597278,182.3426771,5.75,75.925926,49.074074,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,45,0.4,0,1312.990352,2661.739879,61.975032,149.5076023,5.75,64.583333,57.291667,98.958333,96.88,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,45,0.4,0,1489.09162,2843.734258,46.933635,162.2133153,5.75,66.666667,52.083333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,45,0.4,0,1669.339099,3029.846012,34.814201,175.3333079,5.75,75,50,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,90,0.4,0,1265.332879,2944.65982,94.068677,159.4096806,4.75,57.407407,66.666667,86.111111,73.15,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,90,0.4,0,1418.360693,3189.973958,63.969897,173.0483166,5.75,62.037037,59.259259,100,89.81,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,90,0.4,0,1574.434839,3426.462027,50.642036,187.0940334,5.75,66.666667,57.407407,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,0,0.6,0,1539.87999,2485.805165,24.226081,149.9967124,5.75,100,50,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,0,0.6,0,1772.468156,2662.38102,18.260672,164.9299944,5.75,100,43.518519,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,0,0.6,0,2010.126328,2842.713972,12.352808,180.1923373,5.75,100,36.111111,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,135,0.6,0,1290.498959,3354.681375,52.860681,174.0015191,5.75,67.708333,70.833333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,135,0.6,0,1450.233888,3668.105383,35.30972,190.8758886,5.75,83.333333,67.708333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,135,0.6,0,1609.942614,3967.521551,22.077766,207.3904419,5.75,100,62.5,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,180,0.6,0,1088.981051,3454.458414,66.658487,170.7443686,5.75,66.666667,76.851852,100,99.07,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,180,0.6,0,1213.168607,3793.183278,40.693294,186.9275992,5.75,75.925926,70.37037,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,180,0.6,0,1339.232117,4110.705438,23.056017,202.7034656,5.75,100,68.518519,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,225,0.6,0,1286.62519,3413.084777,58.726986,176.2384057,5.75,67.592593,71.296296,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,225,0.6,0,1454.651724,3735.748328,37.314174,193.6190454,5.75,79.62963,68.518519,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,225,0.6,0,1626.877485,4041.120875,25.84371,210.8830396,5.75,100,62.962963,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,270,0.6,0,1582.072643,3115.815782,42.998257,175.5883956,5.75,75.925926,57.407407,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,270,0.6,0,1818.397636,3367.817164,35.245783,193.387429,5.75,98.148148,53.703704,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,270,0.6,0,2056.23036,3621.604154,23.366116,211.1555789,5.75,100,47.222222,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,315,0.6,0,1676.099152,2753.856205,38.119792,165.4842648,5.75,91.666667,44.444444,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,315,0.6,0,1938.17759,2960.131636,28.286139,182.466495,5.75,100,37.037037,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,315,0.6,0,2202.453766,3172.6181,19.644928,199.8043257,5.75,100,28.703704,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,45,0.6,0,1663.352697,2595.598556,31.419097,158.9026056,5.75,94.791667,44.791667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,45,0.6,0,1920.415876,2786.665568,20.856552,175.1088147,5.75,100,37.5,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,45,0.6,0,2181.736946,2985.888247,13.366224,191.888571,5.75,100,29.166667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,90,0.6,0,1560.951312,2963.08286,42.854396,169.144021,5.75,78.703704,53.703704,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,90,0.6,0,1786.254975,3212.198362,20.290702,185.8794089,5.75,99.074074,47.222222,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,90,0.6,0,2013.294058,3447.983434,13.935271,202.7856579,5.75,100,38.888889,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2.json,0
